,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,Mutagenesis2,3,6,12.22149099901435,0.7259615384615385,0.6666666666666667,0.8157894736842105,0.75
0,Mutagenesis2,3,7,12.18558950899751,0.6458333333333333,1.0,0.7631578947368421,1.0
0,Mutagenesis2,3,8,12.323652587016113,0.6730769230769231,0.6666666666666667,0.7894736842105263,0.75
0,Mutagenesis2,3,9,12.00523446398438,0.6762820512820513,1.0,0.7894736842105263,0.75
0,Mutagenesis2,3,10,12.25661110499641,0.7419871794871795,0.0,0.8421052631578947,0.75
0,Mutagenesis2,4,1,12.056630660983501,0.7447552447552447,0.5,0.8108108108108109,0.6
0,Mutagenesis2,4,2,11.842651790007949,0.6503496503496503,1.0,0.8108108108108109,0.6
0,Mutagenesis2,4,3,12.468252249993384,0.7861952861952863,0.0,0.8157894736842105,0.5
0,Mutagenesis2,4,4,12.251300375006394,0.6634615384615385,0.33333333333333337,0.8157894736842105,0.75
0,Mutagenesis2,4,5,12.2566848580027,0.7099358974358974,0.0,0.7894736842105263,0.75
0,Mutagenesis2,4,6,12.329810632014414,0.6778846153846154,1.0,0.7631578947368421,1.0
0,Mutagenesis2,4,7,12.453705428983085,0.6842948717948718,1.0,0.7631578947368421,1.0
0,Mutagenesis2,4,8,11.9503291620058,0.6426282051282051,1.0,0.7631578947368421,1.0
0,Mutagenesis2,4,9,12.101728292007465,0.6778846153846154,1.0,0.7894736842105263,0.75
0,Mutagenesis2,4,10,12.331951127998764,0.6618589743589743,1.0,0.7631578947368421,1.0
0,Mutagenesis2,5,1,12.03997407501447,0.61013986013986,1.0,0.7837837837837838,0.6
0,Mutagenesis2,5,2,11.90618053401704,0.6276223776223776,1.0,0.8108108108108109,0.6
0,Mutagenesis2,5,3,12.389234105998185,0.7222222222222222,0.5,0.8157894736842105,0.5
0,Mutagenesis2,5,4,12.05481981599587,0.7275641025641025,0.0,0.8157894736842105,0.75
0,Mutagenesis2,5,5,12.158034610998584,0.6618589743589743,1.0,0.7368421052631579,1.0
0,Mutagenesis2,5,6,12.26143294700887,0.6666666666666665,0.6666666666666667,0.7894736842105263,0.75
0,Mutagenesis2,5,7,12.378494473989122,0.7483974358974359,0.0,0.8157894736842105,0.75
0,Mutagenesis2,5,8,12.017667608975898,0.6939102564102565,1.0,0.7631578947368421,1.0
0,Mutagenesis2,5,9,12.033978899999056,0.7131410256410257,0.0,0.7894736842105263,0.75
0,Mutagenesis2,5,10,12.274956733017461,0.6650641025641025,1.0,0.7631578947368421,1.0
0,Mutagenesis2,Average,Average,12.13187353692134,0.6864886039886041,0.6783333333333335,0.7884210526315791,0.7720000000000001
